Time (s),Position (revoluciones),Velocity (rev/s)
1.13144850730896,0.3388761579990387,-0.29913330078125
1.2389400005340576,0.33730465173721313,0.0057373046875
1.346095323562622,0.33730438351631165,6.103515625e-05
1.4543113708496094,0.33730438351631165,6.103515625e-05
1.5536465644836426,0.33730438351631165,6.103515625e-05
1.6543872356414795,0.33730438351631165,6.103515625e-05
1.7537312507629395,0.33730438351631165,6.103515625e-05
1.8538315296173096,0.33730438351631165,6.103515625e-05
1.9542007446289062,0.33730438351631165,6.103515625e-05
2.0539815425872803,0.33730438351631165,6.103515625e-05
2.153655529022217,0.33730438351631165,6.103515625e-05
2.2540979385375977,0.33730438351631165,6.103515625e-05
2.354010581970215,0.33730438351631165,6.103515625e-05
2.453613519668579,0.33730438351631165,6.103515625e-05
2.554269552230835,0.33730438351631165,6.103515625e-05
2.6538658142089844,0.33730438351631165,6.103515625e-05
2.7538418769836426,0.33730438351631165,6.103515625e-05
2.8537306785583496,0.33730438351631165,6.103515625e-05
2.954193353652954,0.33730438351631165,6.103515625e-05
3.054643154144287,0.33730438351631165,6.103515625e-05
3.15407395362854,0.33730438351631165,6.103515625e-05
3.253671169281006,0.33730438351631165,6.103515625e-05
3.3536860942840576,0.33730438351631165,6.103515625e-05
3.4541516304016113,0.33730438351631165,6.103515625e-05
3.553785562515259,0.33730438351631165,6.103515625e-05
3.6538782119750977,0.33730438351631165,6.103515625e-05
3.753532886505127,0.33730438351631165,6.103515625e-05
3.853729724884033,0.33730438351631165,6.103515625e-05
3.9545562267303467,0.33730438351631165,6.103515625e-05
4.054055690765381,0.33730438351631165,6.103515625e-05
4.153774261474609,0.33730438351631165,6.103515625e-05
4.2543957233428955,0.33730438351631165,6.103515625e-05
4.353782892227173,0.33730438351631165,6.103515625e-05
4.453857421875,0.33730438351631165,6.103515625e-05
4.554190635681152,0.33730438351631165,6.103515625e-05
4.6537346839904785,0.33730438351631165,6.103515625e-05
4.754351615905762,0.33730438351631165,6.103515625e-05
4.854109048843384,0.33730438351631165,6.103515625e-05
4.954356908798218,0.33730438351631165,6.103515625e-05
5.053738594055176,0.33730438351631165,6.103515625e-05
5.154136657714844,0.33730438351631165,6.103515625e-05
5.25442361831665,0.33730438351631165,6.103515625e-05
5.354346990585327,0.33730438351631165,6.103515625e-05
5.453935384750366,0.33730438351631165,6.103515625e-05
5.553607940673828,0.33730438351631165,6.103515625e-05
5.654256105422974,0.33730438351631165,6.103515625e-05
5.754433870315552,0.33730438351631165,6.103515625e-05
5.85413384437561,0.33730438351631165,6.103515625e-05
5.954303979873657,0.33730438351631165,6.103515625e-05
6.053452730178833,0.33730438351631165,6.103515625e-05
6.153909206390381,0.33730438351631165,6.103515625e-05
6.254154682159424,0.33730438351631165,6.103515625e-05
6.35407567024231,0.33730438351631165,6.103515625e-05
6.453733205795288,0.33730438351631165,6.103515625e-05
6.554107904434204,0.33730438351631165,6.103515625e-05
6.6536335945129395,0.33730438351631165,6.103515625e-05
6.7541587352752686,0.33730438351631165,6.103515625e-05
6.853903532028198,0.33730438351631165,6.103515625e-05
6.953617334365845,0.33730438351631165,6.103515625e-05
7.054308891296387,0.33730438351631165,6.103515625e-05
7.153698921203613,0.33730438351631165,6.103515625e-05
7.253668546676636,0.33730438351631165,6.103515625e-05
7.354540824890137,0.33730438351631165,6.103515625e-05
7.454413175582886,0.33730438351631165,6.103515625e-05
7.553998708724976,0.33730438351631165,6.103515625e-05
7.65408182144165,0.33730438351631165,6.103515625e-05
7.754160642623901,0.33730438351631165,6.103515625e-05
7.854395627975464,0.33730438351631165,6.103515625e-05
7.954389572143555,0.33730438351631165,6.103515625e-05
8.053825855255127,0.33730438351631165,6.103515625e-05
8.153933763504028,0.33730438351631165,6.103515625e-05
8.254587411880493,0.33730438351631165,6.103515625e-05
8.354286670684814,0.33730438351631165,6.103515625e-05
8.454010009765625,0.33730438351631165,6.103515625e-05
8.554576635360718,0.33730438351631165,6.103515625e-05
8.653943061828613,0.33730438351631165,6.103515625e-05
8.753947734832764,0.33730438351631165,6.103515625e-05
8.854269027709961,0.33730438351631165,6.103515625e-05
8.954073190689087,0.33730438351631165,6.103515625e-05
9.053836345672607,0.33730438351631165,6.103515625e-05
9.154114723205566,0.33730438351631165,6.103515625e-05
9.253845930099487,0.33730438351631165,6.103515625e-05
9.353847980499268,0.33730438351631165,6.103515625e-05
9.453664302825928,0.33730438351631165,6.103515625e-05
9.553609132766724,0.33730438351631165,6.103515625e-05
9.653878688812256,0.33730438351631165,6.103515625e-05
9.7544527053833,0.33730438351631165,6.103515625e-05
9.853939294815063,0.33730438351631165,6.103515625e-05
9.954366683959961,0.3370857834815979,-0.0013427734375
10.053587198257446,0.3370591998100281,-0.0001220703125
10.15414810180664,0.3370400071144104,-0.0001220703125
10.253803730010986,0.33695006370544434,-0.0003662109375
10.354156017303467,0.3368789553642273,-0.0009765625
10.453808546066284,0.33685699105262756,-0.0001220703125
10.553776025772095,0.33683791756629944,-0.0001220703125
10.654575824737549,0.33681872487068176,-0.0001220703125
10.75410008430481,0.3368106484413147,-0.0001220703125
10.854341745376587,0.33674854040145874,-0.00140380859375
10.954162836074829,0.33667030930519104,-0.0003662109375
11.05455470085144,0.33665814995765686,-0.0001220703125
11.153971672058105,0.3366391956806183,-0.0001220703125
11.253865480422974,0.3366219699382782,-6.103515625e-05
11.353855848312378,0.3366219699382782,-6.103515625e-05
11.454785823822021,0.3365234434604645,-0.00054931640625
11.553915739059448,0.3365243077278137,-6.103515625e-05
11.654128313064575,0.33648186922073364,-0.0015869140625
11.754291296005249,0.33642011880874634,-0.000244140625
11.854477405548096,0.33630281686782837,-0.00091552734375
11.953840732574463,0.3362453877925873,-0.00048828125
12.054132461547852,0.33618178963661194,-0.0001220703125
12.15409517288208,0.33618253469467163,-6.103515625e-05
12.254034996032715,0.33618253469467163,-6.103515625e-05
12.354438066482544,0.33618253469467163,-6.103515625e-05
12.454122543334961,0.33618253469467163,-6.103515625e-05
12.554259777069092,0.33618253469467163,-6.103515625e-05
12.653816938400269,0.33618253469467163,-6.103515625e-05
12.754286289215088,0.33618253469467163,-6.103515625e-05
12.853965997695923,0.33618253469467163,-6.103515625e-05
12.95406723022461,0.3363269865512848,0.000244140625
13.054152488708496,0.33632782101631165,6.103515625e-05
13.154381036758423,0.33632782101631165,6.103515625e-05
13.253650188446045,0.33632782101631165,6.103515625e-05
13.354358434677124,0.33632782101631165,6.103515625e-05
13.453971862792969,0.33632782101631165,6.103515625e-05
13.554054737091064,0.33632782101631165,6.103515625e-05
13.653632402420044,0.33632782101631165,6.103515625e-05
13.754119634628296,0.3363833725452423,0.00189208984375
13.853889226913452,0.33647987246513367,0.00030517578125
13.95424222946167,0.33658671379089355,0.00115966796875
14.053989171981812,0.336809366941452,0.00225830078125
14.15412163734436,0.3369618058204651,0.00115966796875
14.25372576713562,0.337098091840744,0.00189208984375
14.35455584526062,0.33711889386177063,0.000244140625
14.45448112487793,0.33720606565475464,0.00140380859375
14.554255247116089,0.33720672130584717,6.103515625e-05
14.65409255027771,0.33720672130584717,6.103515625e-05
14.75426173210144,0.33720672130584717,6.103515625e-05
14.853841781616211,0.33720672130584717,6.103515625e-05
14.954415798187256,0.33720672130584717,6.103515625e-05
15.054025650024414,0.33720672130584717,6.103515625e-05
15.15435266494751,0.33720672130584717,6.103515625e-05
15.253748178482056,0.33720672130584717,6.103515625e-05
15.353620767593384,0.33720672130584717,6.103515625e-05
15.453859329223633,0.33720672130584717,6.103515625e-05
15.55403733253479,0.33720672130584717,6.103515625e-05
15.654052257537842,0.33720672130584717,6.103515625e-05
15.754444599151611,0.33720672130584717,6.103515625e-05
15.853764295578003,0.3372122645378113,0.0001220703125
15.953977346420288,0.3372313678264618,0.0001220703125
16.05418086051941,0.3373045027256012,0.000732421875
16.153759241104126,0.33730438351631165,6.103515625e-05
16.254302978515625,0.33730438351631165,6.103515625e-05
16.354283332824707,0.33730438351631165,6.103515625e-05
16.454302310943604,0.33698779344558716,-0.0048828125
16.55399465560913,0.33707505464553833,-0.00054931640625
16.653792142868042,0.3372555375099182,6.103515625e-05
16.753469705581665,0.33715856075286865,-0.0010986328125
16.854575395584106,0.33715900778770447,-0.0013427734375
16.954328775405884,0.3372555375099182,6.103515625e-05
17.054039239883423,0.3372555375099182,6.103515625e-05
17.1539146900177,0.3372555375099182,6.103515625e-05
17.254334211349487,0.3372555375099182,6.103515625e-05
17.353664875030518,0.3372555375099182,6.103515625e-05
17.454208374023438,0.3372555375099182,6.103515625e-05
17.553967475891113,0.3372555375099182,6.103515625e-05
17.654594659805298,0.3372555375099182,6.103515625e-05
17.754334926605225,0.3372555375099182,6.103515625e-05
17.854555368423462,0.33706119656562805,-0.00030517578125
17.954569816589355,0.33706122636795044,-0.0025634765625
18.054365396499634,0.33706143498420715,-6.103515625e-05
18.154133081436157,0.33706143498420715,-6.103515625e-05
18.25406050682068,0.33705705404281616,-0.0001220703125
18.354345321655273,0.33705389499664307,-0.00054931640625
18.453728437423706,0.33691415190696716,-0.00042724609375
18.5540771484375,0.33701109886169434,0.00018310546875
18.654247283935547,0.3370113968849182,6.103515625e-05
18.754300117492676,0.33691442012786865,-0.0010986328125
18.854297161102295,0.33691495656967163,-6.103515625e-05
18.954087734222412,0.33691495656967163,-6.103515625e-05
19.05389404296875,0.33691495656967163,-6.103515625e-05
19.154335498809814,0.33691495656967163,-6.103515625e-05
19.254298448562622,0.33691495656967163,-6.103515625e-05
19.353429794311523,0.3369106650352478,-0.0001220703125
19.45363736152649,0.33681729435920715,-6.103515625e-05
19.553603172302246,0.3366979658603668,-0.000244140625
19.653874397277832,0.33637720346450806,-0.0006103515625
19.754007816314697,0.3364739418029785,0.0001220703125
19.854002237319946,0.336127907037735,0.005126953125
19.954310655593872,0.33569449186325073,-0.00372314453125
20.053690195083618,0.3357904255390167,0.00030517578125
20.153639793395996,0.3352052569389343,-0.00897216796875
20.253879070281982,0.3345220983028412,-0.00286865234375
20.353901147842407,0.33447352051734924,-6.103515625e-05
20.453890323638916,0.3342783749103546,-0.00457763671875
20.554188013076782,0.33444827795028687,0.00262451171875
20.654391050338745,0.33476522564888,0.00042724609375
20.754284143447876,0.33492785692214966,-0.0013427734375
20.854106664657593,0.33447322249412537,-0.00054931640625
20.953951597213745,0.33447352051734924,-6.103515625e-05
21.054337978363037,0.33447352051734924,-6.103515625e-05
21.153981924057007,0.33456993103027344,0.00128173828125
21.254496335983276,0.3345699906349182,6.103515625e-05
21.35386872291565,0.3346678614616394,0.00048828125
21.454405069351196,0.3346676230430603,6.103515625e-05
21.553617000579834,0.3345711827278137,-6.103515625e-05
21.653766870498657,0.3345711827278137,-6.103515625e-05
21.75415301322937,0.3345711827278137,-6.103515625e-05
21.854270696640015,0.3345310091972351,0.001953125
21.954127550125122,0.3344567120075226,-0.00115966796875
22.054667711257935,0.327934205532074,-0.155517578125
22.153525829315186,0.3180806040763855,-0.10406494140625
22.25370144844055,0.29742032289505005,-0.24554443359375
22.353620290756226,0.244849294424057,-0.16351318359375
22.454249382019043,0.23556256294250488,-0.02581787109375
22.55434513092041,0.23556765913963318,0.00146484375
22.65449595451355,0.23509028553962708,-0.00445556640625
22.753743171691895,0.2349611073732376,-0.00018310546875
22.85421872138977,0.23496177792549133,-6.103515625e-05
22.953791856765747,0.23496177792549133,-6.103515625e-05
23.054582118988037,0.23496177792549133,-6.103515625e-05
23.154481887817383,0.23496177792549133,-6.103515625e-05
23.254343509674072,0.23496177792549133,-6.103515625e-05
23.35392713546753,0.23496177792549133,-6.103515625e-05
23.45476269721985,0.23496177792549133,-6.103515625e-05
23.553683280944824,0.23496177792549133,-6.103515625e-05
23.654085874557495,0.23496177792549133,-6.103515625e-05
23.754323959350586,0.23496177792549133,-6.103515625e-05
23.854251623153687,0.23496177792549133,-6.103515625e-05
23.954195499420166,0.23496177792549133,-6.103515625e-05
24.05437421798706,0.23496177792549133,-6.103515625e-05
24.15428137779236,0.23496177792549133,-6.103515625e-05
24.253647804260254,0.23496177792549133,-6.103515625e-05
24.354090929031372,0.23496177792549133,-6.103515625e-05
24.45465636253357,0.23496177792549133,-6.103515625e-05
24.554469108581543,0.23496177792549133,-6.103515625e-05
24.65442657470703,0.23496177792549133,-6.103515625e-05
24.75394892692566,0.23496177792549133,-6.103515625e-05
24.854427337646484,0.23496177792549133,-6.103515625e-05
24.95401096343994,0.23496177792549133,-6.103515625e-05
25.054508447647095,0.23496177792549133,-6.103515625e-05
25.15415120124817,0.23496177792549133,-6.103515625e-05
25.25450325012207,0.23496177792549133,-6.103515625e-05
25.35367774963379,0.23496177792549133,-6.103515625e-05
25.45429015159607,0.23496177792549133,-6.103515625e-05
25.554119110107422,0.23496177792549133,-6.103515625e-05
25.65370774269104,0.23496177792549133,-6.103515625e-05
25.754545211791992,0.23496177792549133,-6.103515625e-05
25.854363679885864,0.23496177792549133,-6.103515625e-05
25.953981637954712,0.23496177792549133,-6.103515625e-05
26.054321765899658,0.23496177792549133,-6.103515625e-05
26.15393352508545,0.23496177792549133,-6.103515625e-05
26.253790378570557,0.23496177792549133,-6.103515625e-05
26.353779554367065,0.23496177792549133,-6.103515625e-05
26.45371103286743,0.23496177792549133,-6.103515625e-05
26.553931713104248,0.23496177792549133,-6.103515625e-05
26.65453052520752,0.23496177792549133,-6.103515625e-05
26.754271507263184,0.23496177792549133,-6.103515625e-05
26.854492902755737,0.23496177792549133,-6.103515625e-05
26.95407199859619,0.23447856307029724,-0.0107421875
27.05424666404724,0.2344246655702591,-6.103515625e-05
27.15384531021118,0.2344246655702591,-6.103515625e-05
27.254441499710083,0.2318231612443924,-0.060791015625
27.3541898727417,0.22771835327148438,-0.01715087890625
27.454384565353394,0.22723452746868134,-0.00140380859375
27.553619861602783,0.2265852391719818,-0.009521484375
27.65411400794983,0.22041055560112,-0.12139892578125
27.754497528076172,0.1859198659658432,-0.03265380859375
27.854151964187622,0.1877436339855194,0.00018310546875
27.953649044036865,0.18774376809597015,0.0
28.053663730621338,0.1881342977285385,0.0048828125
28.154345512390137,0.1894579827785492,0.03607177734375
28.254298448562622,0.1910669058561325,0.001708984375
28.354406595230103,0.19111290574073792,0.0
28.45365309715271,0.19111290574073792,0.0
28.553966522216797,0.19111290574073792,0.0
28.653858423233032,0.19144763052463531,0.0128173828125
28.75413227081299,0.19208982586860657,0.00030517578125
28.854134798049927,0.19189463555812836,-0.00408935546875
28.953997373580933,0.19140702486038208,-0.00885009765625
29.05396842956543,0.19160090386867523,0.0013427734375
29.15407657623291,0.19160118699073792,0.0
29.2545804977417,0.19160841405391693,6.103515625e-05
29.35420870780945,0.1916179209947586,6.103515625e-05
29.454212188720703,0.19150416553020477,-0.00048828125
29.55389642715454,0.19169853627681732,0.00213623046875
29.65378975868225,0.19085218012332916,-0.0059814453125
29.754321575164795,0.18847979605197906,-0.02142333984375
29.85412359237671,0.18833106756210327,-0.00390625
29.954275369644165,0.18677446246147156,-0.01580810546875
30.05383324623108,0.1852494329214096,-0.02874755859375
30.153825044631958,0.18570151925086975,0.01544189453125
30.253747940063477,0.1898840218782425,0.02032470703125
30.354260206222534,0.19057543575763702,0.000732421875
30.453623056411743,0.19059818983078003,0.00030517578125
30.553900480270386,0.190656378865242,0.00079345703125
30.65353226661682,0.19067345559597015,0.0
30.754286289215088,0.19067345559597015,0.0
30.854249477386475,0.19067345559597015,0.0
30.95408582687378,0.1906771957874298,6.103515625e-05
31.054270029067993,0.19068673253059387,6.103515625e-05
31.153918266296387,0.19069626927375793,6.103515625e-05
31.254362106323242,0.19070583581924438,6.103515625e-05
31.35384488105774,0.19071532785892487,6.103515625e-05
31.4544358253479,0.1907222867012024,0.0
31.554234266281128,0.19101059436798096,0.0169677734375
31.654534101486206,0.19130763411521912,0.0001220703125
31.754029512405396,0.19130821526050568,0.0
31.85410451889038,0.1913125216960907,6.103515625e-05
31.954137086868286,0.19129665195941925,-0.00048828125
32.053956508636475,0.19126054644584656,-0.0001220703125
32.15437722206116,0.19126059114933014,0.0
32.254576444625854,0.19126059114933014,0.0
32.354493618011475,0.19126059114933014,0.0
32.454352140426636,0.19126059114933014,0.0
32.554198265075684,0.19126059114933014,0.0
32.65433955192566,0.19126059114933014,0.0
32.75456380844116,0.19130972027778625,0.002197265625
32.85415434837341,0.1911136358976364,-0.00750732421875
32.95363211631775,0.1909576952457428,0.001220703125
33.05388903617859,0.19097596406936646,0.00018310546875
33.153952836990356,0.19124825298786163,0.00537109375
33.254502058029175,0.19130848348140717,6.103515625e-05
33.35436129570007,0.19130821526050568,0.0
33.45391535758972,0.19130821526050568,0.0
33.55417728424072,0.19130821526050568,0.0
